OrderID,OrderDate,ShipDate,DeliveryDate,Year,Quarter,Month,MonthName,WeekNumber,DayOfWeek,CustomerID,CustomerName,Segment,Region,Country,SalesChannel,ProductID,Category,SubCategory,UnitPrice,Quantity,Discount,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,ProfitMargin,ShippingCost,Tax,TotalRevenue,PaymentMethod,ShipMode,OrderStatus,IsReturned,ReturnReason,CustomerRating,EmployeeID,EmployeeName,Department,ManagerID,EmployeeAge,ExperienceYears,EmployeeSalary,CostRatio
ORD-000623,2023-02-23,2023-03-02,2023-03-04,2023,Q1,2,February,8,Thursday,CUST-00379,Riley Garcia,Enterprise,North,Germany,Partner,PROD-00157,Beauty,Makeup,744.09,18,0.1,13393.62,1339.36,12054.26,8558.52,3495.74,29.0,10.69,964.34,13018.6,Bank Transfer,Economy,Completed,No,,3.0,EMP0004,David Brown,IT,EMP0006,52,4,74088.0,0.71
ORD-000624,2023-02-24,2023-02-28,2023-03-01,2023,Q1,2,February,8,Friday,CUST-00351,Riley Smith,Non-Profit,North,France,Online,PROD-00052,Electronics,Cameras,971.62,3,0.0,2914.86,0.0,2914.86,1574.02,1340.84,46.0,146.71,233.19,3148.05,PayPal,Standard,Completed,No,,4.3,EMP0030,Diana Adams,HR,EMP0006,57,19,138494.0,0.54
ORD-000625,2023-02-24,2023-03-02,2023-03-06,2023,Q1,2,February,8,Friday,CUST-00270,Morgan Brown,Enterprise,North,Japan,Online,PROD-00047,Electronics,Phones,1238.42,42,0.2,52013.64,10402.73,41610.91,21221.56,20389.35,49.0,40.14,3328.87,44939.78,Debit Card,Same Day,Completed,No,,4.4,EMP0019,Sam Walker,Sales,EMP0004,54,1,40726.0,0.51
ORD-000626,2023-02-25,2023-03-02,2023-03-05,2023,Q1,2,February,8,Saturday,CUST-00048,Riley Williams,Non-Profit,West,India,Partner,PROD-00208,Food & Beverage,Beverages,740.98,39,0.05,28898.22,1444.91,27453.31,10981.32,16471.99,60.0,101.18,2196.26,29649.57,PayPal,Same Day,Completed,No,,3.5,EMP0003,Carol White,Sales,EMP0002,54,10,75272.0,0.4
ORD-000627,2023-02-26,2023-03-05,2023-03-08,2023,Q1,2,February,8,Sunday,CUST-00331,Riley Johnson,Consumer,South,France,Retail Store,PROD-00161,Food & Beverage,Dairy,927.76,41,0.05,38038.16,1901.91,36136.25,24934.01,11202.24,31.0,126.67,2890.9,39027.15,Debit Card,Economy,Processing,No,,1.1,EMP0008,Henry Davis,Marketing,EMP0001,60,29,48647.0,0.69
ORD-000628,2023-02-27,2023-03-02,2023-03-07,2023,Q1,2,February,9,Monday,CUST-00344,Dakota Wilson,SMB,South,Canada,Online,PROD-00255,Clothing,Formal,1496.2,49,0.1,73313.8,7331.38,65982.42,44868.05,21114.37,32.0,84.85,5278.59,71261.01,Credit Card,Same Day,Completed,No,,3.8,EMP0032,Fiona Nelson,Marketing,EMP0006,39,31,38333.0,0.68
ORD-000629,2023-02-28,2023-03-02,2023-03-04,2023,Q1,2,February,9,Tuesday,CUST-00217,Casey Williams,Consumer,East,UK,Wholesale,PROD-00096,Beauty,Personal Care,78.18,11,0.1,859.98,86.0,773.98,340.55,433.43,56.0,27.21,61.92,835.9,PayPal,Standard,Returned,Yes,Defective,2.7,EMP0030,Diana Adams,HR,EMP0006,44,31,47980.0,0.44
ORD-000630,2023-02-28,2023-03-03,2023-03-05,2023,Q1,2,February,9,Tuesday,CUST-00261,Dakota Davis,Government,Central,Australia,Retail Store,PROD-00196,Clothing,Sportswear,508.61,39,0.0,19835.79,0.0,19835.79,11901.47,7934.32,40.0,110.58,1586.86,21422.65,Cash,Standard,Returned,Yes,Wrong Item,3.3,EMP0024,Xander King,Sales,EMP0002,44,27,84593.0,0.6
ORD-000631,2023-03-02,2023-03-09,2023-03-14,2023,Q1,3,March,9,Thursday,CUST-00186,Taylor Johnson,Non-Profit,Central,Canada,Retail Store,PROD-00104,Beauty,Makeup,1428.13,24,0.1,34275.12,3427.51,30847.61,17274.66,13572.95,44.0,92.04,2467.81,33315.42,PayPal,Same Day,Completed,No,,3.6,EMP0004,David Brown,IT,EMP0006,36,9,114000.0,0.56
ORD-000632,2023-03-08,2023-03-13,2023-03-14,2023,Q1,3,March,10,Wednesday,CUST-00010,Avery Jones,Government,Central,Australia,Partner,PROD-00136,Automotive,Accessories,1790.94,46,0.0,82383.24,0.0,82383.24,36248.63,46134.61,56.0,111.03,6590.66,88973.9,PayPal,Economy,Completed,No,,2.4,EMP0039,Mike Campbell,Logistics,EMP0009,47,21,68267.0,0.44
ORD-000633,2023-03-09,2023-03-13,2023-03-16,2023,Q1,3,March,10,Thursday,CUST-00186,Taylor Johnson,Non-Profit,Central,Australia,Direct Sales,PROD-00249,Clothing,Men,1025.8,19,0.1,19490.2,1949.02,17541.18,12980.47,4560.71,26.0,116.61,1403.29,18944.47,Credit Card,Economy,Completed,No,,4.7,EMP0044,Rose Stewart,Operations,EMP0005,51,16,132713.0,0.74
ORD-000634,2023-03-10,2023-03-15,2023-03-18,2023,Q1,3,March,10,Friday,CUST-00159,Avery Davis,Government,South,UK,Online,PROD-00180,Beauty,Skincare,1066.57,4,0.15,4266.28,639.94,3626.34,1740.64,1885.7,52.0,146.43,290.11,3916.45,Credit Card,Standard,Completed,No,,1.5,EMP0024,Xander King,Sales,EMP0002,46,21,85326.0,0.48
ORD-000635,2023-03-11,2023-03-15,2023-03-17,2023,Q1,3,March,10,Saturday,CUST-00093,Casey Smith,SMB,West,India,Partner,PROD-00173,Sports,Winter Sports,218.81,26,0.15,5689.06,853.36,4835.7,2030.99,2804.71,58.0,88.17,386.86,5222.56,Debit Card,Economy,Completed,No,,3.7,EMP0017,Quinn Rodriguez,Sales,EMP0006,37,18,146346.0,0.42
ORD-000636,2023-03-18,2023-03-22,2023-03-24,2023,Q1,3,March,11,Saturday,CUST-00110,Morgan Davis,Enterprise,Central,Japan,Partner,PROD-00225,Beauty,Personal Care,897.59,38,0.1,34108.42,3410.84,30697.58,18725.52,11972.06,39.0,54.54,2455.81,33153.39,Bank Transfer,Economy,Returned,Yes,Changed Mind,1.0,EMP0028,Beth Scott,IT,EMP0005,60,16,144728.0,0.61
ORD-000637,2023-03-22,2023-03-29,2023-04-03,2023,Q1,3,March,12,Wednesday,CUST-00175,Jamie Johnson,Consumer,East,UK,Wholesale,PROD-00186,Food & Beverage,Beverages,1067.57,42,0.05,44837.94,2241.9,42596.04,28113.39,14482.65,34.0,99.03,3407.68,46003.72,PayPal,Economy,Pending,No,,4.7,EMP0022,Victor Young,HR,EMP0004,35,23,123927.0,0.66
ORD-000638,2023-03-22,2023-03-23,2023-03-27,2023,Q1,3,March,12,Wednesday,CUST-00393,Taylor Jones,Enterprise,North,UK,Direct Sales,PROD-00082,Food & Beverage,Frozen,488.73,32,0.0,15639.36,0.0,15639.36,6412.14,9227.22,59.0,14.92,1251.15,16890.51,Bank Transfer,Standard,Completed,No,,1.5,EMP0044,Rose Stewart,Operations,EMP0005,38,31,142227.0,0.41
ORD-000639,2023-03-22,2023-03-29,2023-03-30,2023,Q1,3,March,12,Wednesday,CUST-00249,Jamie Miller,Consumer,North,Canada,Partner,PROD-00087,Automotive,Parts,542.14,39,0.15,21143.46,3171.52,17971.94,11322.32,6649.62,37.0,135.12,1437.76,19409.7,PayPal,Express,Completed,No,,1.4,EMP0019,Sam Walker,Sales,EMP0004,33,27,116316.0,0.63
ORD-000640,2023-03-24,2023-03-26,2023-04-01,2023,Q1,3,March,12,Friday,CUST-00099,Dakota Williams,Enterprise,East,USA,Online,PROD-00166,Books,Children,757.68,45,0.0,34095.6,0.0,34095.6,20116.4,13979.2,41.0,22.31,2727.65,36823.25,Bank Transfer,Express,Completed,No,,2.3,EMP0050,Xena Morgan,Sales,EMP0001,50,13,137992.0,0.59
ORD-000641,2023-03-26,2023-03-31,2023-04-04,2023,Q1,3,March,12,Sunday,CUST-00116,Riley Wilson,Consumer,East,Japan,Direct Sales,PROD-00009,Beauty,Haircare,45.04,46,0.05,2071.84,103.59,1968.25,866.03,1102.22,56.0,52.54,157.46,2125.71,Debit Card,Economy,Cancelled,No,,2.5,EMP0002,Bob Smith,Sales,EMP0007,53,5,62194.0,0.44
ORD-000642,2023-03-28,2023-04-01,2023-04-05,2023,Q1,3,March,13,Tuesday,CUST-00071,Riley Miller,Government,East,France,Online,PROD-00058,Food & Beverage,Dairy,647.55,36,0.0,23311.8,0.0,23311.8,10723.43,12588.37,54.0,123.28,1864.94,25176.74,Credit Card,Express,Completed,No,,1.9,EMP0035,Ian Perez,Operations,EMP0005,45,8,74723.0,0.46
ORD-000643,2023-03-29,2023-04-05,2023-04-07,2023,Q1,3,March,13,Wednesday,CUST-00080,Morgan Johnson,SMB,West,Germany,Wholesale,PROD-00098,Beauty,Fragrance,426.84,40,0.0,17073.6,0.0,17073.6,10244.16,6829.44,40.0,91.61,1365.89,18439.49,Cash,Economy,Completed,No,,3.3,EMP0018,Rachel Lewis,Sales,EMP0010,34,20,121587.0,0.6
ORD-000644,2023-03-29,2023-04-05,2023-04-07,2023,Q1,3,March,13,Wednesday,CUST-00040,Alex Moore,Non-Profit,North,France,Direct Sales,PROD-00298,Furniture,Office,658.36,37,0.1,24359.32,2435.93,21923.39,10961.7,10961.69,50.0,62.08,1753.87,23677.26,Bank Transfer,Standard,Completed,No,,2.8,EMP0012,Leo Thomas,IT,EMP0007,41,11,83825.0,0.5
ORD-000645,2023-03-30,2023-04-04,2023-04-06,2023,Q1,3,March,13,Thursday,CUST-00152,Taylor Moore,Government,West,Canada,Retail Store,PROD-00159,Food & Beverage,Beverages,243.93,33,0.0,8049.69,0.0,8049.69,5876.27,2173.42,27.0,73.65,643.98,8693.67,Credit Card,Same Day,Completed,No,,1.1,EMP0019,Sam Walker,Sales,EMP0004,36,29,131293.0,0.73
ORD-000646,2023-03-30,2023-04-04,2023-04-08,2023,Q1,3,March,13,Thursday,CUST-00052,Alex Williams,Government,Central,Japan,Direct Sales,PROD-00260,Automotive,Accessories,1781.6,36,0.1,64137.6,6413.76,57723.84,39829.45,17894.39,31.0,128.91,4617.91,62341.75,PayPal,Standard,Pending,No,,2.3,EMP0023,Wendy Hernandez,HR,EMP0005,25,30,135928.0,0.69
ORD-000647,2023-04-01,2023-04-05,2023-04-06,2023,Q2,4,April,13,Saturday,CUST-00260,Jamie Jones,Non-Profit,North,France,Online,PROD-00287,Sports,Water Sports,1189.22,3,0.0,3567.66,0.0,3567.66,2640.07,927.59,26.0,54.3,285.41,3853.07,PayPal,Same Day,Completed,No,,4.2,EMP0027,Aaron Hill,IT,EMP0007,55,3,69469.0,0.74
ORD-000648,2023-04-01,2023-04-07,2023-04-09,2023,Q2,4,April,13,Saturday,CUST-00395,Riley Johnson,Enterprise,East,Canada,Partner,PROD-00152,Sports,Winter Sports,1359.81,9,0.0,12238.29,0.0,12238.29,5996.76,6241.53,51.0,131.1,979.06,13217.35,Bank Transfer,Standard,Completed,No,,3.8,EMP0002,Bob Smith,Sales,EMP0007,49,30,129697.0,0.49
ORD-000649,2023-04-02,2023-04-05,2023-04-08,2023,Q2,4,April,13,Sunday,CUST-00277,Alex Smith,Consumer,West,Germany,Wholesale,PROD-00287,Food & Beverage,Dairy,1579.4,8,0.05,12635.2,631.76,12003.44,8882.55,3120.89,26.0,17.78,960.28,12963.72,Bank Transfer,Same Day,Pending,No,,3.9,EMP0029,Chris Green,IT,EMP0008,23,26,52740.0,0.74
ORD-000650,2023-04-02,2023-04-04,2023-04-05,2023,Q2,4,April,13,Sunday,CUST-00379,Riley Garcia,Government,South,USA,Direct Sales,PROD-00276,Food & Beverage,Dairy,999.39,33,0.0,32979.87,0.0,32979.87,18138.93,14840.94,45.0,117.64,2638.39,35618.26,Cash,Same Day,Completed,No,,3.8,EMP0021,Uma Allen,Marketing,EMP0001,51,24,73433.0,0.55
ORD-000651,2023-04-05,2023-04-07,2023-04-10,2023,Q2,4,April,14,Wednesday,CUST-00270,Morgan Brown,Government,North,UK,Wholesale,PROD-00092,Electronics,Accessories,178.41,6,0.0,1070.46,0.0,1070.46,556.64,513.82,48.0,127.89,85.64,1156.1,Debit Card,Express,Completed,No,,2.2,EMP0020,Tina Hall,Marketing,EMP0002,47,4,94566.0,0.52
ORD-000652,2023-04-05,2023-04-11,2023-04-12,2023,Q2,4,April,14,Wednesday,CUST-00020,Alex Williams,Enterprise,East,Australia,Online,PROD-00204,Automotive,Electronics,1076.53,41,0.1,44137.73,4413.77,39723.96,16684.06,23039.9,58.0,31.36,3177.92,42901.88,Bank Transfer,Standard,Completed,No,,1.4,EMP0041,Oscar Evans,Marketing,EMP0003,47,5,61041.0,0.42
ORD-000653,2023-04-05,2023-04-06,2023-04-08,2023,Q2,4,April,14,Wednesday,CUST-00339,Alex Jones,Government,East,Canada,Online,PROD-00039,Electronics,Accessories,1175.75,39,0.0,45854.25,0.0,45854.25,19258.78,26595.47,58.0,67.4,3668.34,49522.59,PayPal,Same Day,Completed,No,,,EMP0003,Carol White,Sales,EMP0002,41,4,101616.0,0.42
ORD-000654,2023-04-07,2023-04-13,2023-04-19,2023,Q2,4,April,14,Friday,CUST-00173,Riley Johnson,Consumer,Central,Canada,Online,PROD-00102,Food & Beverage,Dairy,1492.15,4,0.15,5968.6,895.29,5073.31,3246.92,1826.39,36.0,29.0,405.86,5479.17,Cash,Economy,Completed,No,,4.3,EMP0039,Mike Campbell,Logistics,EMP0009,49,26,101550.0,0.64
ORD-000655,2023-04-08,2023-04-09,2023-04-14,2023,Q2,4,April,14,Saturday,CUST-00393,Taylor Jones,Non-Profit,West,Australia,Partner,PROD-00048,Beauty,Personal Care,866.16,13,0.0,11260.08,0.0,11260.08,6305.64,4954.44,44.0,107.46,900.81,12160.89,Cash,Economy,Completed,No,,4.9,EMP0008,Henry Davis,Marketing,EMP0001,41,7,58794.0,0.56
ORD-000656,2023-04-09,2023-04-10,2023-04-12,2023,Q2,4,April,14,Sunday,CUST-00317,Jamie Miller,SMB,Central,Germany,Retail Store,PROD-00047,Furniture,Office,259.52,49,0.0,12716.48,0.0,12716.48,6103.91,6612.57,52.0,82.63,1017.32,13733.8,PayPal,Standard,Completed,No,,3.0,EMP0023,Wendy Hernandez,HR,EMP0005,32,8,126499.0,0.48
ORD-000657,2023-04-09,2023-04-15,2023-04-19,2023,Q2,4,April,14,Sunday,CUST-00068,Avery Jones,SMB,South,Canada,Wholesale,PROD-00208,Clothing,Sportswear,571.13,2,0.1,1142.26,114.23,1028.03,627.1,400.93,39.0,97.12,82.24,1110.27,PayPal,Standard,Completed,No,,1.0,EMP0047,Umar Rogers,Marketing,EMP0006,31,14,107639.0,0.61
ORD-000658,2023-04-12,2023-04-14,2023-04-20,2023,Q2,4,April,15,Wednesday,CUST-00306,Casey Smith,Non-Profit,South,Australia,Retail Store,PROD-00135,Books,Non-Fiction,729.35,5,0.0,3646.75,0.0,3646.75,1786.91,1859.84,51.0,33.49,291.74,3938.49,Credit Card,Economy,Returned,Yes,Defective,1.6,EMP0003,Carol White,Sales,EMP0002,44,6,71542.0,0.49
ORD-000659,2023-04-13,2023-04-16,2023-04-20,2023,Q2,4,April,15,Thursday,CUST-00193,Alex Brown,Non-Profit,Central,Canada,Retail Store,PROD-00075,Food & Beverage,Bakery,1293.6,44,0.0,56918.4,0.0,56918.4,34151.04,22767.36,40.0,35.7,4553.47,61471.87,Bank Transfer,Same Day,Returned,Yes,Not as Described,2.3,EMP0035,Ian Perez,Operations,EMP0005,58,31,61701.0,0.6
ORD-000660,2023-04-13,2023-04-15,2023-04-16,2023,Q2,4,April,15,Thursday,CUST-00079,Avery Jones,Non-Profit,North,UK,Wholesale,PROD-00175,Beauty,Personal Care,1143.7,27,0.0,30879.9,0.0,30879.9,16366.35,14513.55,47.0,11.02,2470.39,33350.29,Cash,Economy,Completed,No,,3.3,EMP0048,Victoria Reed,Logistics,EMP0001,40,7,136056.0,0.53
ORD-000661,2023-04-13,2023-04-20,2023-04-24,2023,Q2,4,April,15,Thursday,CUST-00084,Taylor Brown,Enterprise,North,India,Online,PROD-00273,Clothing,Formal,715.41,32,0.0,22893.12,0.0,22893.12,15796.25,7096.87,31.0,51.7,1831.45,24724.57,Bank Transfer,Economy,Completed,No,,1.3,EMP0026,Zoe Lopez,Marketing,EMP0002,39,14,131110.0,0.69
ORD-000662,2023-04-14,2023-04-16,2023-04-22,2023,Q2,4,April,15,Friday,CUST-00093,Casey Smith,SMB,Central,UK,Retail Store,PROD-00182,Furniture,Outdoor,1973.1,21,0.15,41435.1,6215.26,35219.84,24301.69,10918.15,31.0,86.16,2817.59,38037.43,PayPal,Same Day,Completed,No,,4.8,EMP0016,Paul Garcia,Finance,EMP0010,48,18,61422.0,0.69
ORD-000663,2023-04-15,2023-04-17,2023-04-23,2023,Q2,4,April,15,Saturday,CUST-00355,Quinn Wilson,Government,Central,UK,Wholesale,PROD-00204,Beauty,Haircare,1213.52,8,0.0,9708.16,0.0,9708.16,5533.65,4174.51,43.0,129.4,776.65,10484.81,Credit Card,Express,Completed,No,,2.5,EMP0012,Leo Thomas,IT,EMP0007,27,5,39095.0,0.57
ORD-000664,2023-04-16,2023-04-22,2023-04-24,2023,Q2,4,April,15,Sunday,CUST-00395,Riley Johnson,Enterprise,North,USA,Direct Sales,PROD-00069,Beauty,Makeup,478.27,38,0.15,18174.26,2726.14,15448.12,8033.02,7415.1,48.0,101.7,1235.85,16683.97,Cash,Economy,Returned,Yes,,4.7,EMP0006,Frank Lee,Marketing,EMP0010,31,18,127521.0,0.52
ORD-000665,2023-04-17,2023-04-23,2023-04-26,2023,Q2,4,April,16,Monday,CUST-00320,Alex Johnson,Consumer,West,Japan,Retail Store,PROD-00198,Food & Beverage,Frozen,208.06,8,0.2,1664.48,332.9,1331.58,705.74,625.84,47.0,68.13,106.53,1438.11,Credit Card,Economy,Completed,No,,4.1,EMP0035,Ian Perez,Operations,EMP0005,23,27,105783.0,0.53
ORD-000666,2023-04-17,2023-04-24,2023-04-26,2023,Q2,4,April,16,Monday,CUST-00085,Alex Johnson,Non-Profit,Central,India,Online,PROD-00054,Clothing,Formal,309.95,50,0.05,15497.5,774.88,14722.62,10011.38,4711.24,32.0,143.2,1177.81,15900.43,Debit Card,Express,Completed,No,,4.0,EMP0007,Grace Kim,Marketing,EMP0005,45,16,46601.0,0.68
ORD-000667,2023-04-17,2023-04-24,2023-04-25,2023,Q2,4,April,16,Monday,CUST-00370,Alex Miller,Government,East,USA,Partner,PROD-00151,Beauty,Fragrance,495.69,3,0.2,1487.07,297.41,1189.66,606.73,582.93,49.0,109.29,95.17,1284.83,Cash,Express,Completed,No,,3.4,EMP0009,Iris Wilson,IT,EMP0008,59,18,102546.0,0.51
ORD-000668,2023-04-20,2023-04-26,2023-04-30,2023,Q2,4,April,16,Thursday,CUST-00225,Dakota Garcia,SMB,West,Australia,Wholesale,PROD-00292,Books,Education,325.56,44,0.0,14324.64,0.0,14324.64,6732.58,7592.06,53.0,139.87,1145.97,15470.61,Credit Card,Standard,Completed,No,,3.5,EMP0047,Umar Rogers,Marketing,EMP0006,49,30,87001.0,0.47
ORD-000669,2023-04-22,2023-04-24,2023-04-27,2023,Q2,4,April,16,Saturday,CUST-00023,Morgan Moore,Government,Central,UK,Retail Store,PROD-00043,Electronics,Tablets,377.2,3,0.25,1131.6,282.9,848.7,364.94,483.76,57.0,81.5,67.9,916.6,Debit Card,Same Day,Completed,No,,3.6,EMP0010,Jack Taylor,Sales,EMP0009,49,10,124073.0,0.43
ORD-000670,2023-04-22,2023-04-25,2023-04-30,2023,Q2,4,April,16,Saturday,CUST-00211,Avery Garcia,Enterprise,East,USA,Online,PROD-00166,Sports,Winter Sports,573.76,22,0.0,12622.72,0.0,12622.72,7068.72,5554.0,44.0,42.54,1009.82,13632.54,Credit Card,Same Day,Completed,No,,3.5,EMP0041,Oscar Evans,Marketing,EMP0003,60,14,59045.0,0.56
ORD-000671,2023-04-24,2023-04-25,2023-05-01,2023,Q2,4,April,17,Monday,CUST-00187,Alex Miller,Government,East,USA,Online,PROD-00116,Furniture,Office,350.88,6,0.1,2105.28,210.53,1894.75,1080.01,814.74,43.0,12.66,151.58,2046.33,PayPal,Standard,Processing,No,,3.2,EMP0032,Fiona Nelson,Marketing,EMP0006,23,9,87113.0,0.57
ORD-000672,2023-04-24,2023-04-29,2023-05-02,2023,Q2,4,April,17,Monday,CUST-00347,Alex Johnson,Non-Profit,Central,Japan,Wholesale,PROD-00227,Furniture,Outdoor,1794.05,2,0.05,3588.1,179.4,3408.7,2352.0,1056.7,31.0,110.28,272.7,3681.4,Bank Transfer,Express,Returned,Yes,Changed Mind,4.9,EMP0028,Beth Scott,IT,EMP0005,26,22,52968.0,0.69
ORD-000673,2023-04-24,2023-04-25,2023-04-28,2023,Q2,4,April,17,Monday,CUST-00369,Morgan Jones,SMB,Central,UK,Direct Sales,PROD-00021,Clothing,Women,165.07,23,0.0,3796.61,0.0,3796.61,1822.37,1974.24,52.0,22.59,303.73,4100.34,Debit Card,Same Day,Completed,No,,3.9,EMP0018,Rachel Lewis,Sales,EMP0010,32,2,145116.0,0.48
ORD-000674,2023-04-25,2023-05-02,2023-05-04,2023,Q2,4,April,17,Tuesday,CUST-00122,Casey Miller,SMB,Central,Germany,Online,PROD-00126,Beauty,Skincare,1051.4,44,0.1,46261.6,4626.16,41635.44,22066.78,19568.66,47.0,48.9,3330.84,44966.28,Cash,Same Day,Completed,No,,4.1,EMP0023,Wendy Hernandez,HR,EMP0005,31,2,124555.0,0.53
ORD-000675,2023-04-27,2023-05-04,2023-05-09,2023,Q2,4,April,17,Thursday,CUST-00228,Casey Miller,SMB,East,USA,Wholesale,PROD-00281,Sports,Outdoor,823.74,2,0.1,1647.48,164.75,1482.73,1008.26,474.47,32.0,82.21,118.62,1601.35,Bank Transfer,Economy,Pending,No,,4.5,EMP0030,Diana Adams,HR,EMP0006,23,17,119723.0,0.68
ORD-000676,2023-04-29,2023-04-30,2023-05-06,2023,Q2,4,April,17,Saturday,CUST-00313,Jordan Jones,SMB,South,UK,Retail Store,PROD-00080,Clothing,Sportswear,1964.85,38,0.0,74664.3,0.0,74664.3,51518.37,23145.93,31.0,86.84,5973.14,80637.44,Credit Card,Standard,Completed,No,,1.9,EMP0045,Steve Sanchez,Operations,EMP0009,36,24,114374.0,0.69
ORD-000677,2023-04-30,2023-05-05,2023-05-06,2023,Q2,4,April,17,Sunday,CUST-00146,Alex Wilson,Enterprise,Central,Germany,Direct Sales,PROD-00141,Electronics,Phones,228.52,17,0.0,3884.84,0.0,3884.84,2058.97,1825.87,47.0,92.08,310.79,4195.63,Debit Card,Same Day,Completed,No,,1.3,EMP0040,Nancy Parker,Logistics,EMP0004,60,19,83684.0,0.53
ORD-000678,2023-04-30,2023-05-02,2023-05-03,2023,Q2,4,April,17,Sunday,CUST-00386,Quinn Wilson,Enterprise,Central,USA,Wholesale,PROD-00014,Electronics,Laptops,798.72,35,0.1,27955.2,2795.52,25159.68,14089.42,11070.26,44.0,29.11,2012.77,27172.45,Bank Transfer,Same Day,Completed,No,,2.9,EMP0016,Paul Garcia,Finance,EMP0010,58,28,141177.0,0.56
ORD-000679,2023-05-01,2023-05-04,2023-05-07,2023,Q2,5,May,18,Monday,CUST-00384,Jamie Johnson,Government,West,UK,Wholesale,PROD-00254,Automotive,Accessories,1939.09,34,0.1,65929.06,6592.91,59336.15,30261.44,29074.71,49.0,60.06,4746.89,64083.04,Bank Transfer,Same Day,Cancelled,No,,3.1,EMP0047,Umar Rogers,Marketing,EMP0006,28,21,43385.0,0.51
ORD-000680,2023-05-02,2023-05-05,2023-05-08,2023,Q2,5,May,18,Tuesday,CUST-00230,Alex Johnson,Enterprise,Central,UK,Direct Sales,PROD-00115,Books,Comics,1731.69,23,0.25,39828.87,9957.22,29871.65,21806.3,8065.35,27.0,94.49,2389.73,32261.38,Credit Card,Same Day,Completed,No,,4.3,EMP0034,Hannah Mitchell,HR,EMP0004,41,14,127375.0,0.73
ORD-000681,2023-05-03,2023-05-04,2023-05-08,2023,Q2,5,May,18,Wednesday,CUST-00120,Dakota Garcia,SMB,West,Australia,Online,PROD-00113,Automotive,Electronics,1635.06,30,0.15,49051.8,7357.77,41694.03,18345.37,23348.66,56.0,145.62,3335.52,45029.55,PayPal,Standard,Completed,No,,2.8,EMP0037,Kevin Turner,Logistics,EMP0010,55,9,59752.0,0.44
ORD-000682,2023-05-09,2023-05-14,2023-05-19,2023,Q2,5,May,19,Tuesday,CUST-00274,Jamie Smith,Consumer,West,Australia,Online,PROD-00126,Food & Beverage,Dairy,519.52,8,0.25,4156.16,1039.04,3117.12,2275.5,841.62,27.0,110.51,249.37,3366.49,Bank Transfer,Standard,Cancelled,No,,3.3,EMP0030,Diana Adams,HR,EMP0006,56,20,72263.0,0.73
ORD-000683,2023-05-09,2023-05-16,2023-05-22,2023,Q2,5,May,19,Tuesday,CUST-00123,Taylor Davis,Government,South,Canada,Retail Store,PROD-00116,Automotive,Care Products,345.92,22,0.1,7610.24,761.02,6849.22,4383.5,2465.72,36.0,138.78,547.94,7397.16,Bank Transfer,Same Day,Pending,No,,3.1,EMP0003,Carol White,Sales,EMP0002,55,28,94734.0,0.64
ORD-000684,2023-05-11,2023-05-15,2023-05-18,2023,Q2,5,May,19,Thursday,CUST-00159,Avery Davis,Consumer,Central,France,Retail Store,PROD-00226,Books,Comics,1338.94,44,0.0,58913.36,0.0,58913.36,34758.88,24154.48,41.0,115.52,4713.07,63626.43,Cash,Same Day,Pending,No,,1.2,EMP0005,Eva Martinez,Operations,EMP0006,43,31,125005.0,0.59
ORD-000685,2023-05-11,2023-05-13,2023-05-17,2023,Q2,5,May,19,Thursday,CUST-00241,Casey Miller,SMB,South,USA,Partner,PROD-00111,Automotive,Parts,1859.11,36,0.0,66927.96,0.0,66927.96,27440.46,39487.5,59.0,90.8,5354.24,72282.2,Bank Transfer,Same Day,Completed,No,,3.5,EMP0021,Uma Allen,Marketing,EMP0001,52,9,131432.0,0.41
ORD-000686,2023-05-12,2023-05-13,2023-05-18,2023,Q2,5,May,19,Friday,CUST-00100,Casey Smith,Consumer,East,UK,Partner,PROD-00075,Beauty,Haircare,1115.74,5,0.15,5578.7,836.8,4741.9,2702.88,2039.02,43.0,32.84,379.35,5121.25,Credit Card,Express,Completed,No,,,EMP0024,Xander King,Sales,EMP0002,44,12,102129.0,0.57
ORD-000687,2023-05-14,2023-05-17,2023-05-23,2023,Q2,5,May,19,Sunday,CUST-00189,Taylor Brown,Government,South,Canada,Retail Store,PROD-00007,Automotive,Electronics,1145.37,13,0.1,14889.81,1488.98,13400.83,7236.45,6164.38,46.0,101.67,1072.07,14472.9,Credit Card,Economy,Completed,No,,1.6,EMP0003,Carol White,Sales,EMP0002,40,22,81349.0,0.54
ORD-000688,2023-05-15,2023-05-22,2023-05-23,2023,Q2,5,May,20,Monday,CUST-00348,Jamie Wilson,Enterprise,North,Germany,Direct Sales,PROD-00152,Clothing,Men,563.56,29,0.0,16343.24,0.0,16343.24,7517.89,8825.35,54.0,95.39,1307.46,17650.7,Debit Card,Economy,Returned,Yes,Changed Mind,3.4,EMP0010,Jack Taylor,Sales,EMP0009,25,22,143848.0,0.46
ORD-000689,2023-05-15,2023-05-21,2023-05-25,2023,Q2,5,May,20,Monday,CUST-00293,Taylor Brown,SMB,North,France,Partner,PROD-00125,Books,Fiction,1540.14,31,0.0,47744.34,0.0,47744.34,30078.93,17665.41,37.0,92.36,3819.55,51563.89,Credit Card,Standard,Completed,No,,3.4,EMP0039,Mike Campbell,Logistics,EMP0009,45,30,63350.0,0.63
